src,dst
17911,21403
17911,22328
17911,23266
17911,23589
17911,23597
17911,24449
17911,25410
17911,25907
17911,28148
17911,29461
17911,29591
17911,30403
17911,30978
17911,32712
17911,33072
17912,467
17912,741
17912,2850
17912,5421
17912,7554
17912,14220
17912,15901
17912,21393
17912,28196
17913,4622
17913,5344
17913,10562
17913,13039
17913,14325
17913,14959
17913,17070
17913,18476
17913,18662
17913,18901
17913,19201
17913,19734
17913,19879
17913,20399
17913,21310
17913,21591
17913,21971
17913,22128
17913,23397
17913,25010
17913,25068
17913,26911
17913,27076
17913,27761
17913,28226
17913,28404
17913,28551
17913,29815
17913,30028
17913,32074
17913,32497
17913,33641
17913,33818
17914,629
17914,1141
17914,7449
17914,8134
17914,11399
17914,11799
17914,20555
17914,22045
17914,26509
17914,28377
17914,28429
17914,29686
17915,210
17915,1320
17915,2119
17915,9693
17915,10398
17915,17178
17916,18023
17916,18756
17916,24320
17916,24402
17917,18172
17917,18305
17917,26948
17918,656
17918,1024
17918,1160
17918,2668
17918,3251
17918,6041
17918,9980
17918,16831
17918,19954
17918,23731
17918,25739
17918,30629
17918,31147
17918,34407
17919,2598
17919,3383
17919,7008
17919,8023
17919,8186
17919,8332
17919,16370
17919,18010
17919,18542
17919,19920
17919,22637
17919,23964
17919,25272
17919,30656
17919,31647
17919,31799
17920,5956
17920,8729
17920,10699
17920,12157
17920,12787
17920,16621
17920,16635
17920,17247
17920,18654
17920,19368
17920,19657
17920,19901
17920,23233
17920,23306
17920,23842
17920,24012
17920,24563
17920,25376
17920,26134
17920,26914
17920,27840
17920,28830
17920,30403
17920,30502
17920,30525
17920,32492
17920,34094
17921,6936
17921,7107
17921,7847
17921,9880
17921,13767
17921,13959
17921,21775
17921,25395
17921,25752
17922,3936
17922,5543
17922,6839
17922,8548
17922,9446
17922,11188
17922,11310
17922,12310
17922,13227
17922,14477
17922,18456
17922,22291
17922,23725
17922,23866
17922,24760
17922,25139
17922,29210
17922,29928
17922,31879
17922,32983
17923,5975
17923,25432
17923,29248
17924,4761
17924,9844
17924,17067
17924,22700
17924,22851
17924,24976
17925,783
17925,18321
17925,19610
17925,22071
17925,22374
17925,24568
17926,3781
17926,8822
17926,14288
17926,16478
17926,16642
17926,17013
17926,17169
17926,18120
17926,19614
17926,22410
17926,23185
17926,23300
17926,23597
17926,23703
17926,23810
17926,23829
17926,23968
17926,24923
17926,25104
17926,25225
17926,26134
17926,26833
17926,27563
17926,28148
17926,29361
17926,29650
17926,29937
17926,30477
17926,30996
17926,31156
17926,31978
17926,32186
17926,34280
17927,7296
17927,14068
17927,14487
17927,15336
17927,15573
17927,15866
17927,17205
17927,19343
17927,20454
17927,23028
17928,3798
17928,4838
17928,5223
17928,9806
17928,15907
17928,16868
17928,17188
17928,24756
17928,26542
17928,33379
17929,20064
17929,24717
17930,1842
17930,5090
17930,9427
17930,10547
17930,12535
17930,15953
17930,19056
17931,923
17931,2651
17931,7708
17931,8663
17931,11779
17931,28579
17931,29229
17931,31639
17932,3932
17932,4928
17932,5813
17932,11712
17932,13208
17932,14977
17932,22179
17932,22570
17933,296
17933,1650
17933,4124
17933,5653
17933,5801
17933,6073
17933,6214
17933,8442
17933,9306
17933,10337
17933,10362
17933,12084
17933,12614
17933,14328
17933,15644
17933,18221
17933,19283
17933,19365
17933,20507
17933,20883
17933,21500
17933,21607
17933,22924
17933,24153
17933,24859
17933,26756
17933,28476
17933,29686
17933,30323
17933,30994
17933,31569
17933,32011
17933,32359
17933,32839
17934,1648
17934,8282
17934,10193
17934,10208
17934,10430
17934,10443
17934,12453
17934,13124
17934,14655
17934,17061
17934,18469
17934,23869
17934,29671
17935,675
17935,5124
17935,8232
17935,13468
17935,13474
17935,13927
17935,31761
17935,33896
17936,454
17936,590
17936,1336
17936,2348
17936,3403
17936,5454
17936,5457
17936,6063
17936,7003
17936,7103
17936,8581
17936,9461
17936,10842
17936,16452
17936,21104
17936,31537
17936,31863
17936,32255
17937,624
17937,19739
17937,21440
17937,23242
17937,23787
17937,27199
17937,27911
17937,34054
17938,196
17938,1547
17938,2036
17938,4454
17938,6086
17938,6357
17938,6370
17938,10581
17938,11967
17938,12100
17939,1863
17939,2209
17939,2451
17939,2747
17939,6917
17939,7280
17939,7995
17939,8304
17939,12338
17939,13314
17939,17515
17939,17906
17939,18941
17939,18953
17939,19220
17939,19878
17939,21645
17939,22707
17939,23259
17939,24657
17939,25600
17939,27075
17939,27727
17939,27729
17939,27935
17939,29307
17939,30101
17939,30608
17939,31458
17939,32934
17939,33578
17939,33707
17940,189
17940,7029
17940,15309
17940,17130
17940,19917
17940,25783
17940,32592
17941,9118
17941,10086
17941,11088
17941,18614
17941,27003
17941,27308
17942,446
17942,3611
17942,9172
17942,13348
17942,17498
17942,18233
17942,23984
17942,33280
17943,9407
17943,11808
17943,14699
17943,17818
17943,22205
17943,23028
17943,26906
17943,28020
17943,29128
17943,31182
17944,14893
17944,19238
17944,21768
17945,2536
17945,15034
17945,15660
17945,21782
17946,2126
17946,2401
17946,19239
17946,22588
17946,28565
17946,28876
17946,33731
17947,2553
17947,3728
17947,5966
17947,8493
17947,8724
17947,11495
17947,12055
17947,12747
17947,20928
17947,25913
17947,25941
17947,29522
17947,33662
17948,2631
17948,4479
17948,5214
17948,29767
17949,1232
17949,3328
17949,3392
17949,6712
17949,8551
17949,14627
17949,23685
17950,5137
17950,5710
17950,11677
17950,17839
17950,19023
17950,19192
17950,21721
17950,23211
17950,23702
17950,24293
17950,25393
17950,26120
17950,27101
17950,27594
17950,27974
17950,28379
17950,28395
17950,29025
17950,29245
17950,29847
17950,30063
17950,30518
17950,30880
17950,31019
17950,33079
17950,34274
17951,4003
17951,5967
17951,6955
17951,7811
17951,7871
17951,14916
17951,16068
17951,21845
17951,26173
17951,27724
17951,30102
17951,30517
17951,30871
17952,9428
17952,13396
17952,14588
17952,19593
17952,33232
17953,1873
17953,4652
17953,4885
17953,6844
17953,7521
17953,8908
17953,8957
17953,12040
17953,12263
17953,12295
17953,13977
17953,14944
17953,15126
17953,17282
17953,19021
17953,20672
17953,22410
17953,26215
17953,26367
17953,28282
17953,30210
17953,32535
17954,5156
17954,7305
17954,8939
17954,9018
17954,14730
17954,14928
17954,16396
17954,16723
17954,17989
17954,20057
17954,22808
17954,26290
17955,2486
17955,3256
17955,6438
17955,7952
17955,10856
17955,15747
17955,15940
17955,23048
17955,30053
17956,5922
17956,18813
17956,23995
17956,24558
17956,26276
17956,33492
17956,34161
17957,7971
17957,18571
17957,23928
17957,28056
17958,1564
17958,9426
17958,14006
17958,23817
17959,565
17959,1270
17959,5232
17959,8155
17959,10872
17959,12466
17959,18376
17959,19748
17959,23336
17959,27388
17959,32313
17960,453
17960,1408
17960,1424
17960,1432
17960,2044
17960,3043
17960,3727
17960,3807
17960,3981
17960,5962
17960,6211
17960,6688
17960,6845
17960,8030
17960,8127
17960,9154
17960,11962
17960,12351
17960,13558
17960,13766
17960,13794
17960,15629
17960,16247
17960,16674
17960,16736
17960,18014
17960,19331
17960,19812
17960,20942
17960,22094
17960,25108
17960,27202
17960,27572
17960,27862
17960,28653
17960,28707
17960,29206
17960,32545
17960,32672
17960,33150
17960,33267
17960,34124
17961,3201
17961,4881
17961,8814
17961,22402
17961,29132
17961,29775
17962,3258
17962,7923
17962,10012
17962,10510
17962,10624
17962,11250
17962,11678
17962,11711
17962,12784
17962,15054
17962,25517
17962,25524
17963,4879
17963,5281
17963,22615
17963,24320
17963,26306
17963,26351
17964,8855
17964,12902
17964,13597
17964,19804
17964,25471
17964,30728
17965,801
17965,2606
17965,3320
17965,7799
17965,10369
17965,10389
17965,12822
17965,15355
17965,15697
17965,16105
17965,16998
17965,21599
17965,22542
17965,23403
17965,24242
17965,24511
17965,28923
17966,2089
17966,6519
17966,7394
17966,13314
17966,22866
17966,28980
17967,18188
17967,23500
17967,23702
17967,23984
17967,28884
17968,19894
17968,20946
17968,22484
17969,2722
17969,3743
17969,4084
17969,5012
17969,7100
17969,8247
17969,12761
17969,15121
17969,18506
17969,18819
17969,23045
17969,25473
17969,27655
17969,29552
17969,29939
17969,33576
17970,305
17970,1662
17970,5464
17970,5954
17970,9505
17970,11770
17970,20390
17970,29363
17970,30378
17970,32632
17971,4622
17971,5804
17971,7310
17971,8155
17971,8852
17971,10311
17971,11311
17971,12924
17971,13039
17971,15201
17971,17070
17971,17881
17971,19295
17971,21971
17971,24147
17971,25699
17971,27761
17971,27953
17971,28226
17971,28841
17971,29131
17971,29557
17971,30029
17971,32541
17971,32974
17972,3859
17972,4946
17972,6208
17972,7927
17972,8174
17972,8867
17972,9194
17972,9549
17972,9903
17972,11390
17972,11936
17972,13976
17972,14138
17972,14874
17972,15649
17972,16521
17972,16689
17972,16865
17972,19232
17972,24437
17972,24929
17972,25154
17972,26440
17972,28409
17972,29977
17972,31180
17972,31788
17972,33358
17972,34264
17972,34291
17973,19508
17973,21213
17973,22788
17973,23489
17974,2137
17974,6243
17974,15300
17974,16373
17974,17097
17974,17561
17974,20207
17974,20295
17974,25006
17974,26965
17975,32414
17976,196
17976,371
17976,781
17976,1642
17976,2630
17976,3044
17976,6370
17976,7527
17976,7970
17976,8115
17976,8391
17976,10154
17976,10561
17976,11229
17976,11798
17976,12100
17976,12613
17976,13214
17976,14051
17976,14092
17976,14482
17976,16294
17976,17764
17976,18835
17976,19280
17976,19801
17976,24999
17976,25411
17976,28700
17976,30397
17976,34277
17977,1927
17977,2019
17977,2282
17977,2294
17977,2447
17977,2774
17977,2939
17977,4250
17977,4493
17977,4551
17977,5288
17977,5932
17977,5994
17977,6535
17977,7758
17977,8067
17977,8230
17977,8283
17977,9026
17977,9562
17977,9768
17977,10411
17977,10487
17977,10658
17977,10694
17977,12166
17977,12249
17977,12257
17977,12538
17977,12609
17977,13625
17977,14154
17977,14690
17977,15139
17977,15284
17977,15694
17977,15733
17977,15823
17977,16119
17977,16470
17977,16752
17977,16954
17977,17771
17977,18518
17977,19594
17977,19609
17977,23344
17977,24468
17977,24857
17977,25197
17977,25973
17977,26115
17977,27377
17977,27810
17977,28936
17977,29219
17977,29454
17977,32994
17977,33008
17977,33827
17977,34380
17978,16984
17978,19539
17978,28149
17979,1805
17979,3971
17979,4382
17979,8252
17979,16224
17979,16782
17979,20908
17979,23898
17979,28876
17979,30009
17979,33329
17980,5602
17980,7781
17980,16555
17980,21832
17980,28262
17981,4530
17981,5451
17981,7988
17981,8587
17981,10203
17981,11204
17981,11651
17981,11667
17981,12208
17981,13288
17981,14858
17981,14935
17981,15275
17981,15596
17981,16242
17981,16489
17981,17276
17981,18910
17981,19263
17981,22486
17981,23873
17981,24276
17981,24687
17981,25061
17981,25693
17981,26027
17981,26958
17981,27466
17981,33702
17982,5474
17982,7237
17982,9357
17982,11601
17982,11853
17982,12085
17982,13387
17982,15140
17982,15443
17982,15502
17982,15547
17982,15690
17982,16627
17982,17097
17982,20145
17982,23451
17982,25006
17982,25966
17982,26780
17982,26782
17982,27316
17983,2674
17983,3104
17983,3971
17983,5985
17983,7701
17983,9934
17983,13996
17983,16224
17983,19548
17983,21068
17983,21611
17983,23001
17983,28894
17983,29522
17983,32117
17983,33329
17983,33788
17984,3110
17984,7826
17984,9971
17984,10184
17984,12609
17984,12928
17984,13559
17984,14527
17984,14868
17984,15137
17984,20255
17984,23449
17984,25525
17984,29309
17984,33420
17985,4355
17985,22086
17985,22438
17985,24836
17985,26991
17985,27486
17986,1237
17986,1997
17986,2631
17986,3229
17986,5198
17986,16029
17986,17987
17986,25930
17986,30464
17987,1237
17987,2631
17987,4479
17987,9676
17987,17986
17988,16467
17988,17895
17988,24149
17988,26914
17988,30429
17988,31369
17989,46
17989,452
17989,765
17989,1636
17989,3092
17989,3467
17989,3567
17989,4942
17989,5484
17989,5554
17989,6143
17989,6263
17989,6916
17989,7106
17989,7138
17989,7531
17989,7831
17989,7855
17989,8824
17989,8938
17989,9012
17989,9018
17989,9172
17989,9787
17989,10007
17989,10684
17989,10947
17989,11336
17989,11428
17989,11766
17989,11979
17989,12182
17989,12679
17989,13288
17989,14045
17989,14412
17989,14772
17989,14928
17989,15392
17989,16289
17989,16596
17989,17230
17989,17768
17989,17954
17989,18236
17989,18607
17989,18873
17989,19071
17989,19098
17989,19372
17989,19771
17989,19942
17989,20205
17989,20286
17989,20339
17989,20489
17989,21111
17989,21250
17989,21350
17989,21408
17989,22812
17989,23368
17989,24032
17989,24744
17989,25364
17989,25512
17989,25612
17989,26150
17989,26476
17989,26549
17989,26928
17989,27233
17989,27906
17989,28030
17989,28133
17989,29357
17989,29713
17989,29810
17989,29918
17989,30066
17989,30705
17989,30973
17989,31143
17989,31883
17989,31930
17989,32019
17989,32616
17989,32682
17989,32846
17989,33161
17989,33872
17989,34058
17990,1860
17990,4200
17990,8476
17990,10727
17990,13896
17990,19200
17990,20145
17990,22808
17990,22876
17990,23451
17990,24208
17990,24713
17990,27888
17990,33499
17990,33911
17990,34158
17991,4619
17991,5112
17991,6844
17991,12263
17991,13141
17991,13282
17991,14206
17991,15264
17991,15551
17991,24579
17991,31252
17991,33729
17991,34332
17992,5393
17992,9927
17992,21547
17992,26712
17992,33543
17992,34038
17993,808
17993,3369
17993,5121
17993,5688
17993,11238
17993,14621
17993,16479
17993,19554
17993,25721
17993,26346
17993,26772
17993,28916
17993,30213
17993,30689
17993,30740
17993,32044
17993,33128
17994,760
17994,4623
17995,2196
17995,3745
17995,4142
17995,6941
17995,10007
17995,11474
17995,12373
17995,14070
17995,15024
17995,16367
17995,22640
17995,28535
17995,28653
17995,30055
17995,32681
17996,44
17996,1812
17996,2674
17996,11158
17996,17792
17996,18339
17996,19145
17996,19167
17996,19845
17996,30069
17996,31557
17996,31927
17996,32248
17997,846
17997,4412
17997,5146
17997,6985
17997,7326
17997,10146
17997,10838
17997,11326
17997,13983
17997,14749
17997,18192
17997,22519
17997,23325
17997,28140
17998,904
17998,16578
17998,30657
17999,22944
17999,23603
18000,3100
18000,3781
18000,5302
18000,6456
18000,9085
18000,11454
18000,12963
18000,13041
18000,13436
18000,16084
18000,18302
18000,18700
18000,21515
18000,22229
18000,24740
18000,24923
18000,26609
18000,28771
18000,33542
18001,10794
18001,19390
18001,20032
18001,23850
18001,25606
18001,26112
18001,27279
18001,28530
18002,11602
18003,672
18003,5009
18003,6411
18003,6753
18003,9527
18003,12191
18003,14235
18003,20520
18003,21457
18003,23412
18004,22678
18004,26571
18004,27993
18004,30079
18004,33518
18005,8136
18005,8958
18005,11263
18005,15846
18005,16811
18005,18478
18005,22343
18005,25853
18005,27463
18005,33913
18006,207
18006,2930
18006,4475
18006,8271
18006,9099
18006,14563
18006,18462
18006,23122
18006,27065
18006,27281
18006,28043
18007,1424
18007,1432
18007,3096
18007,3766
18007,5962
18007,6211
18007,7168
18007,10762
18007,19274
18007,24034
18007,25522
18007,26976
18007,27572
18008,4533
18008,5034
18008,15933
18008,23621
18008,24032
18008,25181
18009,6307
18009,7887
18009,11149
18009,15266
18009,17602
18009,17763
18009,18177
18009,18862
18009,19210
18009,23170
18009,24905
18009,25535
18009,28219
18010,1655
18010,2598
18010,2936
18010,3587
18010,7008
18010,7113
18010,8268
18010,15025
18010,15133
18010,15892
18010,17919
18010,18454
18010,20316
18010,20876
18010,22997
18010,25272
18010,26174
18010,29119
18010,29712
18010,31113
18010,31451
18010,31556
18010,32720
18011,17352
18011,20633
18011,24056
18011,24689
18011,29582
18012,104
18012,545
18012,1472
18012,1938
18012,16698
18012,22024
18012,26394
18013,1799
18013,5083
18013,5123
18013,6876
18013,7009
18013,7188
18013,7536
18013,7838
18013,8475
18013,10125
18013,13975
18013,15098
18013,16686
18013,17900
18013,18259
18013,21985
18013,24682
18013,25419
18013,25819
18013,28624
18013,29297
18013,30565
18013,34270
18014,1355
18014,1408
18014,1557
18014,4169
18014,4287
18014,4379
18014,6617
18014,7182
18014,7205
18014,7214
18014,7794
18014,8451
18014,8951
18014,10262
18014,11286
18014,11386
18014,12564
18014,13214
18014,13558
18014,13794
18014,14103
18014,14823
18014,15177
18014,16294
18014,16994
18014,17372
18014,17538
18014,17821
18014,17872
18014,17960
18014,19020
18014,19242
18014,19686
18014,19863
18014,19970
18014,20042
18014,20413
18014,21250
18014,21546
18014,21952
18014,22774
18014,23202
18014,25804
18014,27673
18014,27862
18014,28647
18014,29715
18014,30908
18014,31067
18014,31406
18014,33267
18014,33383
18015,2821
18015,13440
18015,19675
18015,24928
18016,9293
18016,15250
18016,22091
18016,26255
18016,33586
18016,34370
18017,1526
18017,1896
18017,2559
18017,6812
18017,6915
18017,8582
18017,9951
18017,10146
18017,10921
18017,12271
18017,12417
18017,13826
18017,14650
18017,15884
18017,16630
18017,19082
18017,20652
18017,23532
18017,26582
18017,28728
18017,29228
18017,30881
18017,33045
18017,34176
18018,213
18018,856
18018,2738
18018,2805
18018,2857
18018,2921
18018,3088
18018,3375
18018,5416
18018,9217
18018,9546
18018,10556
18018,12285
18018,13129
18018,13824
18018,14659
18018,15570
18018,17772
18018,18651
18018,20106
18018,22232
18018,23547
18018,25845
18018,26598
18018,27035
18018,27336
18018,27739
18018,28171
18018,30402
18018,32286
18019,2423
18019,2921
18019,3615
18019,4162
18019,4454
18019,6686
18019,6728
18019,7272
18019,13328
18019,14436
18019,15016
18019,16293
18019,17764
18019,17879
18019,18741
18019,19066
18019,19983
18019,22150
18019,24885
18019,25251
18019,29995
18019,30402
18019,30678
18019,33418
18019,34158
18020,360
18020,785
18020,2996
18020,7139
18020,7574
18020,8838
18020,9402
18020,9470
18020,9809
18020,10879
18020,16318
18020,16426
18020,18146
18020,22577
18020,22602
18020,22887
18020,24817
18020,25894
18020,26360
18020,27867
18021,15491
18021,25595
18021,27396
18021,31322
18022,300
18022,1031
18022,1268
18022,8877
18022,18661
18022,25774
18022,26502
18022,33266
18023,5635
18023,11690
